files_accessed,data_transfer_mb,usb_copy_frequency,hour_of_day,is_anomaly
19,1.9864443028678105,2,14,0.0
24,15.848015791272337,1,10,0.0
27,9.311425135641063,1,16,0.0
20,16.230167151835854,0,17,0.0
22,3.9562204622884996,1,17,0.0
20,5.00471317699037,0,13,0.0
21,14.955070210020512,0,11,0.0
14,1.348324191825476,0,17,0.0
19,6.613776565118254,0,17,0.0
15,15.038530172563103,0,10,0.0
22,4.486965463877523,1,17,0.0
26,24.01626766714926,0,17,0.0
18,0.9763202338712916,1,17,0.0
25,46.71602464184588,1,16,0.0
15,6.949019310135927,2,17,0.0
22,10.906805127395165,0,10,0.0
21,41.40773745591833,0,9,0.0
21,35.70041022711964,1,15,0.0
21,6.235939120134725,1,13,0.0
16,41.769315472305344,0,11,0.0
13,4.183209543908321,1,17,0.0
18,5.107973213224561,3,15,0.0
22,14.313167606257016,0,12,0.0
18,1.966474309886321,1,13,0.0
21,7.522759764356404,0,14,0.0
24,4.862274151745636,1,9,0.0
24,2.98551118000952,0,16,0.0
24,0.715356769404299,1,14,0.0
418,4844.300526383266,39,1,1.0
16,27.722875259896007,1,10,0.0
22,21.15218424266621,0,15,0.0
15,1.1222888628088814,1,15,0.0
16,14.685089048092959,1,12,0.0
19,14.6424349774768,1,15,0.0
24,7.187014146510949,1,14,0.0
22,4.6001394149711325,1,9,0.0
16,45.21318045769716,0,17,0.0
18,9.33223795333167,2,12,0.0
19,4.592617027101013,0,11,0.0
27,27.5782178131858,2,17,0.0
21,9.006256226776637,0,15,0.0
16,3.668519016038897,1,14,0.0
22,39.769657357820215,1,16,0.0
16,5.016666799684821,2,11,0.0
16,12.781546765266114,1,12,0.0
384,2846.6987976765026,43,22,1.0
16,6.910851963529034,0,14,0.0
15,17.613420220777932,0,12,0.0
24,3.3235237480264863,0,14,0.0
14,8.460817256006495,0,16,0.0
16,23.833748858765222,1,14,0.0
25,6.7595665184858165,0,12,0.0
19,7.69724051944379,1,12,0.0
16,13.869378999650051,1,10,0.0
15,7.014472145775823,0,9,0.0
19,11.929965572421173,0,17,0.0
19,1.2713022257045767,0,17,0.0
27,5.4288917247334965,0,14,0.0
500,2600.2189508175597,31,2,1.0
24,12.297029562543074,0,15,0.0
22,27.81655938574392,2,17,0.0
18,11.774196902628969,0,16,0.0
22,9.825638577462422,2,16,0.0
19,4.705179147046566,0,10,0.0
21,8.877791779354787,0,12,0.0
22,7.437508321439221,2,11,0.0
30,1.3800146575840964,4,16,0.0
19,24.283588771318346,2,16,0.0
27,17.861216418966364,1,15,0.0
20,13.1758656716264,1,13,0.0
31,4.490539141026324,0,13,0.0
22,0.07117079205984536,0,10,0.0
20,2.3668874899555976,1,17,0.0
18,9.902169130855343,0,11,0.0
17,0.7589350945912952,0,14,0.0
12,5.002740220250082,3,12,0.0
12,10.071571876970358,1,10,0.0
25,13.005980199765297,3,10,0.0
20,16.493824369740896,0,16,0.0
889,4577.5028815099595,48,1,1.0
24,10.928465572219721,1,12,0.0
16,29.53757035544998,4,15,0.0
26,6.98729617097775,2,14,0.0
13,3.5391618306417034,1,12,0.0
21,24.031175865554864,2,16,0.0
29,1.8246636949921733,3,12,0.0
14,12.926880628254265,0,17,0.0
23,23.750000822335053,1,13,0.0
13,6.862021973434834,0,12,0.0
22,5.854186923446787,0,9,0.0
25,1.1473809550171603,2,9,0.0
15,4.2611528855376966,0,9,0.0
18,3.8610190454554534,0,12,0.0
19,6.968932503752249,0,11,0.0
19,11.57447962235766,2,9,0.0
32,5.40225155449243,0,15,0.0
14,1.9111656684213845,1,12,0.0
11,1.9176418206573729,2,9,0.0
20,3.2729711615012036,1,16,0.0
15,3.3028977644847473,3,9,0.0
15,9.347714960388029,1,17,0.0
17,0.683380585903191,1,14,0.0
24,12.707829011384241,1,14,0.0
17,8.109167485496629,1,16,0.0
17,27.30227062302025,2,16,0.0
24,3.1394315773425765,1,14,0.0
18,12.50391564420102,1,12,0.0
22,3.558511759046725,0,10,0.0
20,2.797076890024286,1,13,0.0
25,0.33026000623942625,3,11,0.0
26,0.8105444888728247,0,10,0.0
24,3.793128021166588,0,13,0.0
23,1.4074359184092333,0,10,0.0
20,7.408390715827052,0,10,0.0
393,2186.3791227924216,27,0,1.0
7,21.51444375888644,0,15,0.0
20,12.856695050099072,2,9,0.0
721,4378.748412114461,36,1,1.0
593,2206.4535780603546,25,20,1.0
389,4862.627691922347,24,23,1.0
22,3.565740882720736,1,14,0.0
19,4.719101956202916,1,13,0.0
20,32.58415624500881,1,10,0.0
18,4.513865698313259,1,13,0.0
22,3.103293291023623,0,12,0.0
17,57.60125639712095,1,11,0.0
21,27.566103598609697,0,11,0.0
22,9.338772630256832,2,15,0.0
26,17.694061649017577,1,13,0.0
23,0.22227014856001653,1,9,0.0
16,22.59101755380312,0,11,0.0
27,0.27480814660305225,0,17,0.0
30,6.4454815978433455,4,10,0.0
27,2.1358410474777547,0,15,0.0
18,0.423829262133264,1,12,0.0
16,6.3847437323723035,0,15,0.0
19,8.575324885939446,2,12,0.0
16,1.6241217431059465,1,13,0.0
22,27.51634823268175,2,13,0.0
14,1.1284603919401595,0,17,0.0
18,21.5830058932729,3,14,0.0
11,5.139576421468563,0,15,0.0
25,3.1564762782648637,1,10,0.0
20,4.071302844221822,1,16,0.0
22,4.045597328496305,0,15,0.0
12,15.610442552986116,0,12,0.0
16,3.791151097355419,1,10,0.0
16,14.672553344303774,0,16,0.0
17,1.4361421961938277,1,16,0.0
23,7.783283729338986,0,10,0.0
18,25.593518675257073,2,15,0.0
824,927.7930546567723,32,22,1.0
17,7.5513395050536305,3,9,0.0
19,37.91496368180414,1,13,0.0
19,8.608245122926814,0,12,0.0
17,25.231391471947113,0,10,0.0
12,11.623010700110076,1,9,0.0
22,2.7654601110677484,0,16,0.0
21,1.6417965354404886,1,9,0.0
28,11.4344892650929,1,16,0.0
20,8.716078660550046,0,16,0.0
22,0.3978755136904316,1,14,0.0
18,3.7517967311876155,0,11,0.0
15,4.261817261473234,1,15,0.0
26,25.26205809496616,0,16,0.0
14,2.453737461825311,1,15,0.0
19,9.908365327146969,3,15,0.0
28,9.58733774388437,1,12,0.0
25,20.37884213244392,1,15,0.0
15,12.024002760720883,2,9,0.0
23,7.855388277457019,0,13,0.0
9,67.19564161523772,1,11,0.0
19,6.362017884461855,3,16,0.0
18,2.284783409540003,1,15,0.0
18,11.80511608794534,3,14,0.0
13,1.8420722848603805,2,15,0.0
20,6.305867695387049,2,17,0.0
11,2.2026058993695665,0,12,0.0
10,0.28524488794425845,0,9,0.0
27,2.2757193450381825,1,17,0.0
20,1.3567406142994551,2,15,0.0
16,0.06203021661939663,1,15,0.0
23,10.076022297450667,0,11,0.0
21,15.173114506113388,1,15,0.0
777,2712.706580705324,29,23,1.0
19,12.393299493894105,0,12,0.0
26,7.729766321930503,0,13,0.0
24,11.764983799247519,0,12,0.0
16,2.892726762642045,5,13,0.0
23,5.6236935669807036,1,12,0.0
23,18.394561063975754,1,11,0.0
15,2.7855654425901073,0,9,0.0
22,3.590523987477106,2,15,0.0
19,6.664716878250678,1,13,0.0
18,6.439171246687819,1,9,0.0
19,23.737221616993832,1,17,0.0
424,2761.551395552289,26,23,1.0
19,0.26178662741660264,0,11,0.0
17,17.13005607158773,1,15,0.0
22,23.190318981262067,1,16,0.0
21,10.360603487607946,1,11,0.0
16,19.276852867320713,3,13,0.0
19,1.8688697637845186,2,11,0.0
20,5.310584998237119,1,14,0.0
21,7.757938181417403,0,10,0.0
14,9.743844595999843,0,14,0.0
25,1.458884019274092,0,12,0.0
24,3.2049854286752937,0,15,0.0
19,8.204004052368134,2,16,0.0
14,2.6514050490345293,0,10,0.0
20,2.088707106295546,3,12,0.0
22,7.997765776660357,1,12,0.0
16,0.08531871735415614,1,14,0.0
16,2.7753861851442907,1,17,0.0
18,4.180050749021779,0,12,0.0
20,4.041060702801168,0,14,0.0
23,37.48906755366757,3,14,0.0
29,5.214929938474136,1,11,0.0
19,6.232663761276579,2,13,0.0
22,3.4802214547138766,1,11,0.0
15,33.15529595780795,0,17,0.0
22,19.0771861929179,1,10,0.0
19,6.029862449957474,0,12,0.0
19,16.101260629157196,1,17,0.0
29,2.6511092308046225,1,15,0.0
19,6.6482078482397045,1,11,0.0
24,9.4112855647433,0,15,0.0
25,17.250694546982118,1,9,0.0
19,6.5873234432414005,0,12,0.0
14,24.279795363560048,1,11,0.0
17,17.316257412276723,1,10,0.0
16,7.155846718672418,1,12,0.0
17,0.8189001647048278,0,12,0.0
13,1.572568957098479,0,17,0.0
24,14.11858751217078,1,14,0.0
17,2.4906472205362644,0,13,0.0
918,1456.8113721357827,42,23,1.0
25,2.914724477772956,1,10,0.0
25,3.6790801361594245,1,10,0.0
9,18.634536779680218,2,12,0.0
17,5.290174216094635,1,14,0.0
22,24.96743767706662,0,11,0.0
29,4.9975491480579635,0,16,0.0
19,33.894950542195915,0,16,0.0
20,32.89635896070803,1,14,0.0
21,11.502090453818122,0,16,0.0
21,4.806464623836332,0,9,0.0
21,0.6571407730269342,0,13,0.0
12,2.9726430388876834,1,17,0.0
17,3.9955153177151197,3,9,0.0
23,5.98474268823776,3,15,0.0
14,9.63081077175991,1,10,0.0
17,30.601665738643476,2,17,0.0
27,22.61594135726668,1,11,0.0
19,0.7316233417478717,0,12,0.0
12,5.215774456268805,1,9,0.0
23,7.855007082379247,0,9,0.0
25,4.568456303954298,1,10,0.0
13,20.366401070834076,0,13,0.0
16,17.985318673707038,0,9,0.0
16,25.857256216489148,0,17,0.0
21,17.230056418565404,1,11,0.0
26,6.030932642193319,2,14,0.0
17,6.682103205735585,1,16,0.0
17,1.3963044916895553,0,13,0.0
22,2.14852062921371,2,9,0.0
24,1.5243296918962812,0,15,0.0
18,6.792101743118284,1,9,0.0
14,5.476843323612204,1,10,0.0
16,1.7980399861983345,0,11,0.0
19,2.3064667431931336,0,12,0.0
24,2.32577278553416,1,13,0.0
16,9.855158139154206,1,12,0.0
19,3.631104997105856,2,12,0.0
19,1.5793716599131582,1,12,0.0
13,44.54216042922717,3,9,0.0
23,0.9965371187533156,1,13,0.0
14,1.6942689529567185,0,17,0.0
23,2.7475929039765354,1,13,0.0
17,6.255564488240273,1,12,0.0
23,12.068626333420971,0,12,0.0
16,2.991573471431959,0,17,0.0
21,6.174328266877547,1,14,0.0
18,16.643354328668572,1,17,0.0
19,8.726203246911183,0,15,0.0
11,1.4319661998462756,1,10,0.0
18,26.27563895953608,1,16,0.0
21,1.3736722760166387,1,11,0.0
23,26.921800594457327,0,10,0.0
15,21.98230580519771,1,9,0.0
16,9.003564948429716,1,12,0.0
24,4.882290358062499,0,14,0.0
17,0.7495329816360979,0,13,0.0
22,7.5117735210724055,0,11,0.0
28,20.160648378543687,1,15,0.0
18,13.162935503107585,0,14,0.0
21,20.22699065275232,0,9,0.0
18,0.4021549631119339,2,13,0.0
21,3.715108568727232,0,17,0.0
14,3.4566288093877775,4,9,0.0
21,18.105737778139797,1,13,0.0
14,14.228622167262348,1,10,0.0
18,7.325383089290653,4,17,0.0
23,0.3740382591535727,0,16,0.0
10,3.6770568733128934,0,17,0.0
24,8.323003059024982,0,17,0.0
11,16.963869815555796,1,13,0.0
15,4.9299981612267185,1,15,0.0
18,12.72954256690394,2,16,0.0
23,1.5533066980890384,0,13,0.0
11,18.664613067505318,2,10,0.0
16,0.21232989903297278,1,12,0.0
24,0.18246552658334125,1,10,0.0
24,0.8345052710620731,1,12,0.0
20,19.54205028797643,1,15,0.0
21,5.62721158567536,0,11,0.0
19,3.1152191292121847,1,16,0.0
15,8.047826218231986,1,15,0.0
21,11.304877464462068,3,15,0.0
22,0.21261331197272668,0,9,0.0
16,1.7537807086470178,3,15,0.0
16,33.699845514061636,2,17,0.0
13,0.07385031969425601,0,15,0.0
19,10.191761104201651,0,13,0.0
17,9.074971971129079,2,11,0.0
14,37.132508037375295,1,11,0.0
18,7.919632592061517,1,17,0.0
18,4.649552490941316,2,10,0.0
25,0.5869152822031951,0,16,0.0
15,0.30824021993599404,0,12,0.0
17,9.819857886522351,1,14,0.0
23,2.9195640375486147,1,14,0.0
16,3.350179290243876,0,16,0.0
21,0.8176321104909191,1,17,0.0
24,8.658671471970726,2,13,0.0
13,33.34096852533761,1,9,0.0
30,9.897949720207693,2,12,0.0
14,10.738438921378872,1,17,0.0
11,11.53391740233651,3,9,0.0
322,4334.048822697694,44,2,1.0
20,14.560685283865173,0,15,0.0
24,1.6654216762942924,0,15,0.0
24,9.963366608537275,2,11,0.0
18,3.4929827337824992,1,15,0.0
31,10.518939387495529,1,17,0.0
24,1.1595237416773536,2,13,0.0
19,12.831574498797453,1,13,0.0
21,11.526749147124844,0,10,0.0
32,2.2754209615977765,0,16,0.0
23,9.53212685863501,1,14,0.0
20,12.262324862905412,2,15,0.0
12,20.143708266488368,1,15,0.0
22,0.9150856707954504,1,10,0.0
19,3.972561919199786,1,10,0.0
22,3.0225338149362373,0,10,0.0
23,3.580563542633727,0,16,0.0
24,1.342670830781798,2,17,0.0
21,3.5332381890467044,0,15,0.0
16,25.67671331856038,1,13,0.0
25,7.021938264501641,1,15,0.0
21,30.419872995123423,0,9,0.0
363,1589.3989982847722,40,0,1.0
18,24.700125374083306,0,9,0.0
29,15.994778549907307,0,14,0.0
16,1.0745021326639204,1,11,0.0
334,4459.574449885065,13,1,1.0
18,15.96623143161346,1,10,0.0
23,0.5414978063461413,1,11,0.0
19,3.8112007453192884,1,15,0.0
25,14.113752089015922,1,9,0.0
21,3.123671923215122,1,9,0.0
18,20.775717911851803,1,16,0.0
24,9.42573260902678,1,17,0.0
21,8.572326375919161,2,16,0.0
21,11.940654246732532,2,11,0.0
24,7.9167666712083085,1,15,0.0
17,3.716013463532872,2,11,0.0
20,2.2938704243742594,2,13,0.0
14,4.007103553554071,1,16,0.0
17,5.124441440107727,0,15,0.0
995,3427.632439907555,32,23,1.0
31,18.016509430520838,0,11,0.0
28,2.1203317494335385,1,13,0.0
30,0.4116981764792729,0,9,0.0
20,2.253897574630221,1,10,0.0
14,11.769338056519867,0,11,0.0
20,3.201888723770476,0,17,0.0
23,1.1228871316461362,2,9,0.0
20,0.33994906828486743,1,13,0.0
22,5.26248255940149,0,12,0.0
15,2.379347310336946,3,13,0.0
299,4203.930111330352,11,0,1.0
12,16.345856522227816,1,15,0.0
21,1.557653406618626,1,13,0.0
19,5.835149851435856,1,15,0.0
21,37.55773272227464,2,17,0.0
14,0.2513035011474158,0,13,0.0
26,12.269125744285759,3,14,0.0
20,7.88398852541655,1,10,0.0
21,4.1789765346116905,1,16,0.0
29,0.3829002510353262,1,9,0.0
23,3.0418323325927004,2,12,0.0
22,1.6457152044913623,0,11,0.0
27,16.51657816993581,1,9,0.0
15,15.630964941573577,3,14,0.0
28,14.363760038083516,1,17,0.0
20,3.1948171795659257,0,15,0.0
23,10.872563747276573,1,16,0.0
17,0.6898554632446562,3,13,0.0
23,18.558534790312862,5,10,0.0
16,24.747307783204615,0,10,0.0
15,12.516164435330733,1,11,0.0
19,39.83698090905679,2,10,0.0
27,4.0996028771175075,0,13,0.0
310,870.3209345808922,28,3,1.0
27,0.7089544012621513,0,13,0.0
17,15.286021235958033,1,15,0.0
23,5.75835464825132,2,14,0.0
22,3.2506942337244356,1,15,0.0
21,16.14142569706346,1,10,0.0
27,1.4500090076607333,0,13,0.0
20,5.221794157730675,1,13,0.0
15,0.09876161699253505,0,10,0.0
18,14.901121553535596,2,10,0.0
19,0.9274963440079735,0,17,0.0
14,4.732953305576785,1,16,0.0
21,3.9909610254281986,1,15,0.0
22,0.34981643404519636,2,10,0.0
14,31.111025296618816,1,12,0.0
17,0.5369523280581069,0,10,0.0
29,2.227308090548245,1,11,0.0
21,9.064483164417831,1,12,0.0
24,6.692357418441129,1,11,0.0
22,2.7862980845511034,0,13,0.0
13,4.737918784843434,0,14,0.0
17,10.442102379321902,0,15,0.0
17,3.2712764016523215,2,12,0.0
20,16.048591398903223,2,9,0.0
19,2.0862757587292684,1,14,0.0
20,5.284783769839866,0,17,0.0
260,3347.277737034049,28,23,1.0
14,11.20110415651195,2,12,0.0
21,7.621190833944656,1,13,0.0
27,0.13317093076374448,1,10,0.0
19,1.0441220131407043,0,16,0.0
20,21.64902517156557,1,11,0.0
25,34.37795993212773,3,17,0.0
19,1.6785174724564293,1,12,0.0
22,5.7095537885997505,1,12,0.0
24,1.5854396621277056,2,9,0.0
17,3.9085921597561235,1,17,0.0
19,1.283810469549652,0,13,0.0
25,5.657523269022081,0,9,0.0
21,0.8495590498342367,1,13,0.0
19,8.599291123141334,1,15,0.0
19,13.211074682337152,0,13,0.0
24,41.718238227828515,0,16,0.0
21,5.4078421254846765,1,12,0.0
22,10.885947605796629,1,10,0.0
21,0.37142367269751364,1,17,0.0
19,3.410385814119751,3,10,0.0
29,8.712906884079192,1,9,0.0
11,12.390871625761168,2,11,0.0
16,2.0339579323191286,2,12,0.0
25,8.754061349555618,2,11,0.0
23,0.9227126970243187,1,16,0.0
22,1.3962763769942,0,13,0.0
22,7.664660415073957,0,11,0.0
21,4.729951078148243,1,12,0.0
17,8.366906605206099,2,17,0.0
22,17.296722101825026,1,17,0.0
25,11.806477254887483,1,11,0.0
21,2.1119248353923976,1,15,0.0
17,10.891284382694685,1,13,0.0
28,2.701309659716003,0,12,0.0
